10,0,0,3.65e-07,2.8615e-05
100,0,0,1.177e-06,3.1137e-05
1000,0,0,8.076e-06,8.2641e-05
10000,0,0,0.000107957,0.000649753
100000,0,0,0.001043245,0.005455584
1000000,0,0,0.006955651,0.042853519
10000000,0,0,0.02918506,0.181433475
100000000,0,0,0.283895235,1.756823834
10,4,0,7.2241e-05,8.3404e-05
100,4,0,5.2611e-05,6.6119e-05
1000,4,0,4.8194e-05,8.5297e-05
10000,4,0,6.7763e-05,0.000328697
100000,4,0,0.000188201,0.002733927
1000000,4,0,0.00137118,0.023914799
10000000,4,0,0.013308902,0.226952991
100000000,4,0,0.139035209,2.25794045
10,8,0,0.000101752,0.00011393
100,8,0,0.000107924,0.00012113
1000,8,0,0.000293715,0.0003285
10000,8,0,0.000125158,0.000396167
100000,8,0,0.00035791,0.002888448
1000000,8,0,0.001732445,0.025074936
10000000,8,0,0.013400912,0.2275958
100000000,8,0,0.121938425,2.244114126
10,12,0,0.000125663,0.000136893
100,12,0,0.000143652,0.000156971
1000,12,0,0.000121867,0.000158964
10000,12,0,0.000167782,0.000443933
100000,12,0,0.00033168,0.002885862
1000000,12,0,0.002280481,0.025145384
10000000,12,0,0.013199178,0.226939636
100000000,12,0,0.128860926,2.253535594
10,16,0,0.000208225,0.000219065
100,16,0,0.000360193,0.000373434
1000,16,0,0.000199836,0.000234008
10000,16,0,0.000177791,0.000434436
100000,16,0,0.000377243,0.002945924
1000000,16,0,0.002060178,0.025041346
10000000,16,0,0.013783621,0.226717935
100000000,16,0,0.124228296,2.245945788
10,0,1,1.2e-07,7.932e-06
100,0,1,3.89e-07,9.822e-06
1000,0,1,2.957e-06,2.9951e-05
10000,0,1,4.2154e-05,0.000230733
100000,0,1,0.00040525,0.002170096
1000000,0,1,0.003726299,0.019763191
10000000,0,1,0.029286106,0.177849774
100000000,0,1,0.284730823,1.759422973
10,4,1,5.9951e-05,7.1963e-05
100,4,1,5.2577e-05,6.6124e-05
1000,4,1,5.4069e-05,9.1528e-05
10000,4,1,6.9763e-05,0.000334894
100000,4,1,0.000190797,0.002694902
1000000,4,1,0.001507486,0.023977775
10000000,4,1,0.013079051,0.227961474
100000000,4,1,0.125057938,2.246213508
10,8,1,0.000130004,0.000141446
100,8,1,0.000119875,0.000133032
1000,8,1,9.0776e-05,0.000127676
10000,8,1,0.000110271,0.000386018
100000,8,1,0.000259364,0.00283051
1000000,8,1,0.00214895,0.025530863
