16,0,0,5.4149e-05,0.00079903
32,0,0,0.00035765,0.001060487
64,0,0,0.003175385,0.00395501
128,0,0,0.02108717,0.022363596
256,0,0,0.098737381,0.101581775
512,0,0,0.580848057,0.585697233
1024,0,0,13.863076982,13.88115003
16,4,0,0.000100891,0.000318459
32,4,0,0.000403308,0.000672504
64,4,0,0.002505276,0.002848075
128,4,0,0.023007401,0.023642979
256,4,0,0.180684808,0.182596787
512,4,0,1.430267713,1.435698006
1024,4,0,12.529937854,12.547759502
16,8,0,0.000201031,0.0004199
32,8,0,0.000372328,0.000641895
64,8,0,0.002738175,0.003112871
128,8,0,0.022444764,0.023078145
256,8,0,0.185902336,0.187780506
512,8,0,1.482252647,1.487557688
1024,8,0,11.873677511,11.892450624
16,12,0,0.00018781,0.000434267
32,12,0,0.000426392,0.000688459
64,12,0,0.002631385,0.002986721
128,12,0,0.02341013,0.024036249
256,12,0,0.197689805,0.199563286
512,12,0,1.499118046,1.504581348
1024,12,0,12.451629822,12.469771367
16,16,0,0.000211576,0.000452149
32,16,0,0.000439594,0.00071047
64,16,0,0.002888781,0.003266061
128,16,0,0.021331859,0.021918926
256,16,0,0.18628048,0.188156897
512,16,0,1.315776962,1.321195222
1024,16,0,12.111893052,12.129780075
16,0,1,1.6526e-05,0.00025253
32,0,1,0.000113014,0.000335535
64,0,1,0.001234926,0.001590917
128,0,1,0.009893967,0.010533302
256,0,1,0.076050383,0.077510194
512,0,1,0.583796509,0.588709384
1024,0,1,8.99181362,9.009882351
16,4,1,0.000121707,0.000342442
32,4,1,0.000432539,0.00070554
64,4,1,0.002780569,0.003105665
128,4,1,0.023077055,0.02365947
256,4,1,0.190974872,0.192878633
512,4,1,1.473251205,1.478460193
1024,4,1,11.403040565,11.421261539
16,8,1,0.00017271,0.000425713
32,8,1,0.000334292,0.000594003
64,8,1,0.00247273,0.002829501
128,8,1,0.023120441,0.023744031
256,8,1,0.199335583,0.201235619
512,8,1,1.474763424,1.480220334
1024,8,1,13.186185043,13.204756773
16,12,1,0.000225517,0.000448746
32,12,1,0.00040321,0.00067975
64,12,1,0.002450577,0.002802105
128,12,1,0.024175453,0.024809284
256,12,1,0.159932047,0.161747579
512,12,1,1.428670609,1.434236813
1024,12,1,12.181231757,12.200128718
16,16,1,0.000201983,0.000449965
32,16,1,0.000393195,0.000650447
64,16,1,0.002778376,0.003102542
128,16,1,0.022694646,0.023293321
256,16,1,0.178760564,0.180599124
512,16,1,1.330230412,1.335782472
1024,16,1,12.301830395,12.320469359
16,0,2,1.655e-05,0.00026637
32,0,2,0.000129622,0.000361769
64,0,2,0.001289374,0.001628404
128,0,2,0.009752807,0.010385517
256,0,2,0.076201033,0.077709374
512,0,2,0.581225872,0.586112483
1024,0,2,9.296512281,9.314468332
16,4,2,0.000113173,0.000356241
32,4,2,0.00032577,0.000579314
64,4,2,0.002594347,0.002946311
128,4,2,0.022326777,0.022968503
256,4,2,0.187260623,0.189109883
512,4,2,1.358153533,1.363438652
1024,4,2,11.94374207,11.961540941
16,8,2,0.000137663,0.000370556
32,8,2,0.000428242,0.000660771
64,8,2,0.002722578,0.003046021
128,8,2,0.022934915,0.023593926
256,8,2,0.19196367,0.193874786
512,8,2,1.505212991,1.510641129
1024,8,2,12.159900122,12.178620122
16,12,2,0.000196468,0.000418552
32,12,2,0.000484775,0.000740609
64,12,2,0.002943492,0.003307909
128,12,2,0.02316242,0.023735997
256,12,2,0.177196874,0.179076756
512,12,2,1.461133706,1.466561674
1024,12,2,12.302421609,12.320267736
16,16,2,0.000202963,0.000452163
32,16,2,0.000407957,0.000664261
64,16,2,0.002741335,0.003060084
128,16,2,0.01989985,0.020514171
256,16,2,0.176120027,0.178033646
512,16,2,1.535195931,1.540560733
1024,16,2,12.746723556,12.764922454
16,0,3,1.5238e-05,0.000240175
32,0,3,0.000135421,0.000408831
64,0,3,0.001225164,0.001544884
128,0,3,0.010049076,0.010690566
256,0,3,0.077494973,0.07909948
512,0,3,0.584334882,0.589204165
1024,0,3,11.594844641,11.612758797
16,4,3,0.000108776,0.000346144
32,4,3,0.000432869,0.000710021
64,4,3,0.002768613,0.003096047
128,4,3,0.022903241,0.023511855
256,4,3,0.170010611,0.171822574
512,4,3,1.472661747,1.477920915
1024,4,3,12.34074946,12.35862793
16,8,3,0.000181742,0.000431537
32,8,3,0.000444807,0.000689086
64,8,3,0.002502209,0.002825251
128,8,3,0.024273471,0.024903226
256,8,3,0.17479759,0.176697851
512,8,3,1.427466299,1.432857261
1024,8,3,12.065166782,12.083031438
16,12,3,0.000154182,0.000400645
32,12,3,0.000490506,0.000777019
64,12,3,0.003020897,0.003383839
128,12,3,0.020912821,0.021550167
256,12,3,0.189685452,0.191578508
512,12,3,1.462068857,1.467428318
1024,12,3,11.752304204,11.770833428
16,16,3,0.000206008,0.000447818
32,16,3,0.000426433,0.000675486
64,16,3,0.002082543,0.002437415
128,16,3,0.020582127,0.021183965
256,16,3,0.162069812,0.163897972
512,16,3,1.477301171,1.482854667
1024,16,3,13.276954703,13.295850611
16,0,4,1.4786e-05,0.000234849
32,0,4,0.000138226,0.000406978
64,0,4,0.001220288,0.001537438
128,0,4,0.010011341,0.010648399
256,0,4,0.07735988,0.078838735
512,0,4,0.588684046,0.593589434
1024,0,4,10.497604301,10.51556355
16,4,4,0.000110325,0.000341076
32,4,4,0.00043208,0.000707596
64,4,4,0.002640083,0.002980396
128,4,4,0.022859564,0.023427445
256,4,4,0.174161728,0.175995765
512,4,4,1.519740985,1.524900249
1024,4,4,12.658333439,12.676149301
16,8,4,0.000210139,0.00042757
32,8,4,0.000445232,0.000714261
64,8,4,0.003353489,0.003701962
128,8,4,0.02285747,0.023504068
256,8,4,0.174913323,0.176726004
512,8,4,1.363481872,1.368881502
1024,8,4,11.29436035,11.313433139
16,12,4,0.000155654,0.000379642
32,12,4,0.000395471,0.00066559
64,12,4,0.002851502,0.003217113
128,12,4,0.022690553,0.023316944
256,12,4,0.192943047,0.194827324
512,12,4,1.545992323,1.551440563
1024,12,4,12.669084673,12.687244331
16,16,4,0.000244773,0.000466774
32,16,4,0.000431822,0.000684049
64,16,4,0.002376891,0.002728631
128,16,4,0.01993685,0.020560347
256,16,4,0.189635152,0.191463707
512,16,4,1.472965136,1.478341054
1024,16,4,12.471404642,12.489918583
16,0,5,1.666e-05,0.000255507
32,0,5,0.000116834,0.000391306
64,0,5,0.00128124,0.0016272
128,0,5,0.009821651,0.010386632
256,0,5,0.076754355,0.078355119
512,0,5,0.580828773,0.585688287
1024,0,5,8.672562576,8.690637649
16,4,5,0.000119147,0.000341834
32,4,5,0.000374064,0.000650788
64,4,5,0.002838054,0.00320174
128,4,5,0.021248936,0.02187774
256,4,5,0.180727572,0.18263606
512,4,5,1.508370022,1.513583644
