10,0,0,7.11e-07,2.8145e-05
100,0,0,4.928e-06,2.9396e-05
1000,0,0,4.0246e-05,6.076e-05
10000,0,0,0.0003702,0.000388948
100000,0,0,0.003353532,0.003370911
1000000,0,0,0.028886646,0.028903047
10000000,0,0,0.172210436,0.172222749
100000000,0,0,1.302221075,1.302228526
10,4,0,5.3311e-05,6.3899e-05
100,4,0,4.7048e-05,5.7385e-05
1000,4,0,7.2468e-05,8.1466e-05
10000,4,0,8.9386e-05,9.9591e-05
100000,4,0,0.000419159,0.000429193
1000000,4,0,0.003560216,0.003570111
10000000,4,0,0.034481406,0.034490432
100000000,4,0,0.344184973,0.344194977
10,8,0,0.0098321,0.009842139
100,8,0,0.009189063,0.009198632
1000,8,0,0.009126783,0.009136062
10000,8,0,0.009211659,0.009221676
100000,8,0,0.009765099,0.00977526
1000000,8,0,0.013263199,0.013272432
10000000,8,0,0.054526532,0.054536341
100000000,8,0,0.3543934,0.354403663
10,12,0,0.009716028,0.009726088
100,12,0,0.010079284,0.010089451
1000,12,0,0.009144832,0.009154759
10000,12,0,0.009242655,0.009252688
100000,12,0,0.010030849,0.010040571
1000000,12,0,0.013779527,0.013788839
10000000,12,0,0.056216887,0.056226908
100000000,12,0,0.358964029,0.358974112
10,16,0,0.00946998,0.009479925
100,16,0,0.010081327,0.010090711
1000,16,0,0.010132653,0.010142304
10000,16,0,0.010171599,0.010181633
100000,16,0,0.011189056,0.011199156
1000000,16,0,0.014420158,0.014429299
10000000,16,0,0.053583267,0.053592432
100000000,16,0,0.356145102,0.356155257
10,0,1,1.71e-07,7.69e-06
100,0,1,1.509e-06,9.032e-06
1000,0,1,1.4628e-05,2.2166e-05
10000,0,1,0.000145844,0.000153408
100000,0,1,0.001452977,0.001460633
1000000,0,1,0.013485249,0.013492855
10000000,0,1,0.130649355,0.130656765
100000000,0,1,1.302451153,1.302458404
10,4,1,5.3206e-05,6.3498e-05
100,4,1,5.382e-05,6.3874e-05
1000,4,1,5.5878e-05,6.5425e-05
10000,4,1,9.5482e-05,0.000104777
100000,4,1,0.000404756,0.000413945
1000000,4,1,0.003590614,0.003600558
10000000,4,1,0.034544676,0.034555036
100000000,4,1,0.344273191,0.344283141
10,8,1,0.009570667,0.009580155
100,8,1,0.000177471,0.000187231
1000,8,1,0.010114123,0.010124221
10000,8,1,0.000157823,0.000166944
100000,8,1,0.009870564,0.009879997
1000000,8,1,0.013202784,0.013212872
10000000,8,1,0.04945979,0.049469909
100000000,8,1,0.372067037,0.372077178
10,12,1,0.007082577,0.007091672
100,12,1,0.000131369,0.000141397
1000,12,1,0.010091123,0.010101094
10000,12,1,0.009183693,0.009193529
100000,12,1,0.010797238,0.01080731
1000000,12,1,0.015607354,0.015617391
10000000,12,1,0.048628954,0.048638093
100000000,12,1,0.357164544,0.357173944
10,16,1,0.009230374,0.00924083
100,16,1,0.010055952,0.010066151
1000,16,1,0.009182265,0.009191799
10000,16,1,0.010257539,0.010266879
100000,16,1,0.005400051,0.005418723
1000000,16,1,0.013934284,0.013944351
10000000,16,1,0.04132024,0.041329554
100000000,16,1,0.358885538,0.358895989
10,0,2,1.81e-07,7.78e-06
100,0,2,1.514e-06,8.897e-06
1000,0,2,1.4638e-05,2.2045e-05
10000,0,2,0.000145823,0.00015323
100000,0,2,0.001465657,0.001473117
1000000,0,2,0.013704899,0.013712321
10000000,0,2,0.130621516,0.130628941
100000000,0,2,1.302515257,1.302522643
10,4,2,6.39e-05,7.4613e-05
100,4,2,5.2298e-05,6.2689e-05
1000,4,2,5.6153e-05,6.6165e-05
10000,4,2,9.1289e-05,0.00010124
100000,4,2,0.00041809,0.000428096
1000000,4,2,0.0035301,0.003539047
10000000,4,2,0.034556029,0.034566315
100000000,4,2,0.344300191,0.344310054
10,8,2,0.009522322,0.009531459
100,8,2,0.001215211,0.001224331
1000,8,2,0.009230813,0.009240243
10000,8,2,0.009186261,0.00919541
100000,8,2,0.00978865,0.009798453
1000000,8,2,0.020964399,0.020973978
10000000,8,2,0.044133453,0.044143548
100000000,8,2,0.353984433,0.353993431
10,12,2,0.000927477,0.000937278
100,12,2,0.00117313,0.001183046
1000,12,2,0.009214961,0.00922501
10000,12,2,0.010227323,0.010237354
100000,12,2,0.011003223,0.011012541
1000000,12,2,0.013817146,0.013827131
10000000,12,2,0.050078792,0.050088277
